prev_ictv_id	next_ictv_id	is_merged	is_split	dist	rev_count
19910354	19910378	4	4	6	726
19910354	19910379	4	4	6	726
19910354	19910381	4	4	6	672
19910354	19910382	4	4	6	726
19910354	19910388	4	4	6	726
19910354	19910390	4	4	6	864
19910354	19910391	4	4	6	614
19910354	19910392	4	4	6	614
19910354	19910393	4	4	6	614
19910354	19910394	4	4	6	614
19910354	19910397	4	4	6	726
19910354	19910398	4	4	6	726
19910354	19910400	4	4	6	726
19910354	19910403	4	4	6	726
19910354	19990514	3	4	5	701
19910354	19990515	3	4	5	764
19910354	19990516	3	4	5	676
19910354	19990517	1	0	1	0
19910354	19990518	3	4	5	649
19910354	19990521	7	8	9	7438
19910355	19710071	4	4	6	672
19910355	19760115	4	4	6	672
19910355	19760116	4	3	7	162
19910355	19760120	2	1	3	76
19910355	19760123	8	7	11	4926
19910355	19810183	4	4	8	80
19910355	19810184	4	4	8	80
19910355	19810185	4	4	8	80
19910355	19810186	4	4	8	80
19910355	19810187	4	4	8	80
19910355	19810188	4	4	8	80
19910355	19810189	4	4	8	80
19910355	19810190	4	4	8	80
19910355	19810191	4	4	6	672
19910355	19810196	2	0	2	1
19910355	19810197	2	2	4	38
19910355	19810198	2	2	4	38
19910355	19810199	2	0	2	1
19910355	19810200	2	2	4	38
19910355	19810201	2	0	2	1
19910355	19810202	2	2	4	38
19910355	19810203	2	0	2	1
19910355	19810204	2	2	4	38
19910355	19810205	2	0	2	1
19910355	19810207	2	0	2	1
19910355	19810208	2	2	4	38
19910355	19810209	2	0	2	1
19910355	19810210	2	0	2	1
19910355	19810211	2	0	2	1
19910355	19810212	2	0	2	1
19910355	19810213	2	0	2	1
19910355	19810214	2	0	2	1
19910355	19810215	2	0	2	1
19910355	19810216	2	0	2	1
19910355	19810217	2	2	4	38
19910355	19810218	2	0	2	1
19910355	19810219	2	2	4	38
19910355	19810220	2	0	2	1
19910355	19810221	2	0	2	1
19910355	19810222	4	4	6	864
19910355	19810223	2	2	4	38
19910355	19810224	2	2	4	38
19910355	19810225	2	2	4	38
19910355	19810226	2	2	4	38
19910355	19810227	2	0	2	1
19910355	19810228	2	0	2	1
19910355	19810230	8	8	12	4686
19910355	19810231	8	8	10	5176
19910355	19810232	8	8	10	5176
19910355	19810233	8	8	10	5176
19910355	19810234	8	8	10	5176
19910355	19910346	4	4	6	864
19910355	19910347	2	0	2	1
19910355	19910348	2	0	2	1
19910355	19910349	2	0	2	1
19910355	19910350	2	0	2	1
19910355	19910354	2	0	2	1
19910355	19910355	0	0	0	0
19910355	19910356	2	0	2	1
19910355	19910357	2	0	2	1
19910355	19910358	2	0	2	1
19910355	19910359	2	0	2	1
19910355	19910378	4	4	6	726
19910355	19910379	4	4	6	726
19910355	19910381	4	4	6	672
19910355	19910382	4	4	6	726
19910355	19910388	4	4	6	726
19910355	19910390	4	4	6	864
19910355	19910391	4	4	6	614
19910355	19910392	4	4	6	614
19910355	19910393	4	4	6	614
19910355	19910394	4	4	6	614
19910355	19910397	4	4	6	726
19910355	19910398	4	4	6	726
19910355	19910400	4	4	6	726
19910355	19910403	4	4	6	726
19910355	19990514	3	4	5	701
19910355	19990515	3	4	5	764
19910355	19990516	3	4	5	676
19910355	19990517	1	0	1	0
19910355	19990518	3	4	5	649
19910355	19990521	7	8	9	7438
19910356	19710071	4	4	6	672
19910356	19760115	4	4	6	672
19910356	19760116	4	3	7	162
19910356	19760120	2	1	3	76
19910356	19760123	8	7	11	4926
19910356	19810183	4	4	8	80
19910356	19810184	4	4	8	80
19910356	19810185	4	4	8	80
19910356	19810186	4	4	8	80
19910356	19810187	4	4	8	80
19910356	19810188	4	4	8	80
19910356	19810189	4	4	8	80
19910356	19810190	4	4	8	80
19910356	19810191	4	4	6	672
19910356	19810196	2	0	2	1
19910356	19810197	2	2	4	38
19910356	19810198	2	2	4	38
19910356	19810199	2	0	2	1
19910356	19810200	2	2	4	38
19910356	19810201	2	0	2	1
19910356	19810202	2	2	4	38
19910356	19810203	2	0	2	1
19910356	19810204	2	2	4	38
19910356	19810205	2	0	2	1
19910356	19810207	2	0	2	1
19910356	19810208	2	2	4	38
19910356	19810209	2	0	2	1
19910356	19810210	2	0	2	1
19910356	19810211	2	0	2	1
19910356	19810212	2	0	2	1
19910356	19810213	2	0	2	1
19910356	19810214	2	0	2	1
19910356	19810215	2	0	2	1
19910356	19810216	2	0	2	1
19910356	19810217	2	2	4	38
19910356	19810218	2	0	2	1
19910356	19810219	2	2	4	38
19910356	19810220	2	0	2	1
19910356	19810221	2	0	2	1
19910356	19810222	4	4	6	864
19910356	19810223	2	2	4	38
19910356	19810224	2	2	4	38
19910356	19810225	2	2	4	38
19910356	19810226	2	2	4	38
19910356	19810227	2	0	2	1
19910356	19810228	2	0	2	1
19910356	19810230	8	8	12	4686
19910356	19810231	8	8	10	5176
19910356	19810232	8	8	10	5176
19910356	19810233	8	8	10	5176
19910356	19810234	8	8	10	5176
19910356	19910346	4	4	6	864
19910356	19910347	2	0	2	1
19910356	19910348	2	0	2	1
19910356	19910349	2	0	2	1
19910356	19910350	2	0	2	1
19910356	19910354	2	0	2	1
19910356	19910355	2	0	2	1
19910356	19910356	0	0	0	0
19910356	19910357	2	0	2	1
19910356	19910358	2	0	2	1
19910356	19910359	2	0	2	1
19910356	19910378	4	4	6	726
19910356	19910379	4	4	6	726
19910356	19910381	4	4	6	672
19910356	19910382	4	4	6	726
19910356	19910388	4	4	6	726
19910356	19910390	4	4	6	864
19910356	19910391	4	4	6	614
19910356	19910392	4	4	6	614
19910356	19910393	4	4	6	614
19910356	19910394	4	4	6	614
19910356	19910397	4	4	6	726
19910356	19910398	4	4	6	726
19910356	19910400	4	4	6	726
19910356	19910403	4	4	6	726
19910356	19990514	3	4	5	701
19910356	19990515	3	4	5	764
19910356	19990516	3	4	5	676
19910356	19990517	1	0	1	0
19910356	19990518	3	4	5	649
19910356	19990521	7	8	9	7438
19910357	19710071	4	4	6	672
19910357	19760115	4	4	6	672
19910357	19760116	4	3	7	162
19910357	19760120	2	1	3	76
19910357	19760123	8	7	11	4926
19910357	19810183	4	4	8	80
19910357	19810184	4	4	8	80
19910357	19810185	4	4	8	80
19910357	19810186	4	4	8	80
19910357	19810187	4	4	8	80
19910357	19810188	4	4	8	80
19910357	19810189	4	4	8	80
19910357	19810190	4	4	8	80
19910357	19810191	4	4	6	672
19910357	19810196	2	0	2	1
19910357	19810197	2	2	4	38
19910357	19810198	2	2	4	38
19910357	19810199	2	0	2	1
19910357	19810200	2	2	4	38
19910357	19810201	2	0	2	1
19910357	19810202	2	2	4	38
19910357	19810203	2	0	2	1
19910357	19810204	2	2	4	38
19910357	19810205	2	0	2	1
19910357	19810207	2	0	2	1
19910357	19810208	2	2	4	38
19910357	19810209	2	0	2	1
19910357	19810210	2	0	2	1
19910357	19810211	2	0	2	1
19910357	19810212	2	0	2	1
19910357	19810213	2	0	2	1
19910357	19810214	2	0	2	1
19910357	19810215	2	0	2	1
19910357	19810216	2	0	2	1
19910357	19810217	2	2	4	38
19910357	19810218	2	0	2	1
19910357	19810219	2	2	4	38
19910357	19810220	2	0	2	1
19910357	19810221	2	0	2	1
19910357	19810222	4	4	6	864
19910357	19810223	2	2	4	38
19910357	19810224	2	2	4	38
19910357	19810225	2	2	4	38
19910357	19810226	2	2	4	38
19910357	19810227	2	0	2	1
19910357	19810228	2	0	2	1
19910357	19810230	8	8	12	4686
19910357	19810231	8	8	10	5176
19910357	19810232	8	8	10	5176
19910357	19810233	8	8	10	5176
19910357	19810234	8	8	10	5176
19910357	19910346	4	4	6	864
19910357	19910347	2	0	2	1
19910357	19910348	2	0	2	1
19910357	19910349	2	0	2	1
19910357	19910350	2	0	2	1
19910357	19910354	2	0	2	1
19910357	19910355	2	0	2	1
19910357	19910356	2	0	2	1
19910357	19910357	0	0	0	0
19910357	19910358	2	0	2	1
19910357	19910359	2	0	2	1
19910357	19910378	4	4	6	726
19910357	19910379	4	4	6	726
19910357	19910381	4	4	6	672
19910357	19910382	4	4	6	726
19910357	19910388	4	4	6	726
19910357	19910390	4	4	6	864
19910357	19910391	4	4	6	614
19910357	19910392	4	4	6	614
19910357	19910393	4	4	6	614
19910357	19910394	4	4	6	614
19910357	19910397	4	4	6	726
19910357	19910398	4	4	6	726
19910357	19910400	4	4	6	726
19910357	19910403	4	4	6	726
19910357	19990514	3	4	5	701
19910357	19990515	3	4	5	764
19910357	19990516	3	4	5	676
19910357	19990517	1	0	1	0
19910357	19990518	3	4	5	649
19910357	19990521	7	8	9	7438
19910358	19710071	4	4	6	672
19910358	19760115	4	4	6	672
19910358	19760116	4	3	7	162
19910358	19760120	2	1	3	76
19910358	19760123	8	7	11	4926
19910358	19810183	4	4	8	80
19910358	19810184	4	4	8	80
19910358	19810185	4	4	8	80
19910358	19810186	4	4	8	80
19910358	19810187	4	4	8	80
19910358	19810188	4	4	8	80
19910358	19810189	4	4	8	80
19910358	19810190	4	4	8	80
19910358	19810191	4	4	6	672
19910358	19810196	2	0	2	1
19910358	19810197	2	2	4	38
19910358	19810198	2	2	4	38
19910358	19810199	2	0	2	1
19910358	19810200	2	2	4	38
19910358	19810201	2	0	2	1
19910358	19810202	2	2	4	38
19910358	19810203	2	0	2	1
19910358	19810204	2	2	4	38
19910358	19810205	2	0	2	1
19910358	19810207	2	0	2	1
19910358	19810208	2	2	4	38
19910358	19810209	2	0	2	1
19910358	19810210	2	0	2	1
19910358	19810211	2	0	2	1
19910358	19810212	2	0	2	1
19910358	19810213	2	0	2	1
19910358	19810214	2	0	2	1
19910358	19810215	2	0	2	1
19910358	19810216	2	0	2	1
19910358	19810217	2	2	4	38
19910358	19810218	2	0	2	1
19910358	19810219	2	2	4	38
19910358	19810220	2	0	2	1
19910358	19810221	2	0	2	1
19910358	19810222	4	4	6	864
19910358	19810223	2	2	4	38
19910358	19810224	2	2	4	38
19910358	19810225	2	2	4	38
19910358	19810226	2	2	4	38
19910358	19810227	2	0	2	1
19910358	19810228	2	0	2	1
19910358	19810230	8	8	12	4686
19910358	19810231	8	8	10	5176
19910358	19810232	8	8	10	5176
19910358	19810233	8	8	10	5176
19910358	19810234	8	8	10	5176
19910358	19910346	4	4	6	864
19910358	19910347	2	0	2	1
19910358	19910348	2	0	2	1
19910358	19910349	2	0	2	1
19910358	19910350	2	0	2	1
19910358	19910354	2	0	2	1
19910358	19910355	2	0	2	1
19910358	19910356	2	0	2	1
19910358	19910357	2	0	2	1
19910358	19910358	0	0	0	0
19910358	19910359	2	0	2	1
19910358	19910378	4	4	6	726
19910358	19910379	4	4	6	726
19910358	19910381	4	4	6	672
19910358	19910382	4	4	6	726
19910358	19910388	4	4	6	726
19910358	19910390	4	4	6	864
19910358	19910391	4	4	6	614
19910358	19910392	4	4	6	614
19910358	19910393	4	4	6	614
19910358	19910394	4	4	6	614
19910358	19910397	4	4	6	726
19910358	19910398	4	4	6	726
19910358	19910400	4	4	6	726
19910358	19910403	4	4	6	726
19910358	19990514	3	4	5	701
19910358	19990515	3	4	5	764
19910358	19990516	3	4	5	676
19910358	19990517	1	0	1	0
19910358	19990518	3	4	5	649
19910358	19990521	7	8	9	7438
19910359	19710071	4	4	6	672
19910359	19760115	4	4	6	672
19910359	19760116	4	3	7	162
19910359	19760120	2	1	3	76
19910359	19760123	8	7	11	4926
19910359	19810183	4	4	8	80
19910359	19810184	4	4	8	80
19910359	19810185	4	4	8	80
19910359	19810186	4	4	8	80
19910359	19810187	4	4	8	80
19910359	19810188	4	4	8	80
19910359	19810189	4	4	8	80
19910359	19810190	4	4	8	80
19910359	19810191	4	4	6	672
19910359	19810196	2	0	2	1
19910359	19810197	2	2	4	38
19910359	19810198	2	2	4	38
19910359	19810199	2	0	2	1
19910359	19810200	2	2	4	38
19910359	19810201	2	0	2	1
19910359	19810202	2	2	4	38
19910359	19810203	2	0	2	1
19910359	19810204	2	2	4	38
19910359	19810205	2	0	2	1
19910359	19810207	2	0	2	1
19910359	19810208	2	2	4	38
19910359	19810209	2	0	2	1
19910359	19810210	2	0	2	1
19910359	19810211	2	0	2	1
19910359	19810212	2	0	2	1
19910359	19810213	2	0	2	1
19910359	19810214	2	0	2	1
19910359	19810215	2	0	2	1
19910359	19810216	2	0	2	1
19910359	19810217	2	2	4	38
19910359	19810218	2	0	2	1
19910359	19810219	2	2	4	38
19910359	19810220	2	0	2	1
19910359	19810221	2	0	2	1
19910359	19810222	4	4	6	864
19910359	19810223	2	2	4	38
19910359	19810224	2	2	4	38
19910359	19810225	2	2	4	38
19910359	19810226	2	2	4	38
19910359	19810227	2	0	2	1
19910359	19810228	2	0	2	1
19910359	19810230	8	8	12	4686
19910359	19810231	8	8	10	5176
19910359	19810232	8	8	10	5176
19910359	19810233	8	8	10	5176
19910359	19810234	8	8	10	5176
19910359	19910346	4	4	6	864
19910359	19910347	2	0	2	1
19910359	19910348	2	0	2	1
19910359	19910349	2	0	2	1
19910359	19910350	2	0	2	1
19910359	19910354	2	0	2	1
19910359	19910355	2	0	2	1
19910359	19910356	2	0	2	1
19910359	19910357	2	0	2	1
19910359	19910358	2	0	2	1
19910359	19910359	0	0	0	0
19910359	19910378	4	4	6	726
19910359	19910379	4	4	6	726
19910359	19910381	4	4	6	672
19910359	19910382	4	4	6	726
19910359	19910388	4	4	6	726
19910359	19910390	4	4	6	864
19910359	19910391	4	4	6	614
19910359	19910392	4	4	6	614
19910359	19910393	4	4	6	614
19910359	19910394	4	4	6	614
19910359	19910397	4	4	6	726
19910359	19910398	4	4	6	726
19910359	19910400	4	4	6	726
19910359	19910403	4	4	6	726
19910359	19990514	3	4	5	701
19910359	19990515	3	4	5	764
19910359	19990516	3	4	5	676
19910359	19990517	1	0	1	0
19910359	19990518	3	4	5	649
19910359	19990521	7	8	9	7438
19910366	19910366	0	0	0	0
19910372	19910372	0	0	0	0
19910377	19910377	0	0	0	0
19910378	19710071	4	4	6	304
19910378	19760115	4	4	6	304
19910378	19760116	4	3	7	34
19910378	19760120	2	1	3	12
19910378	19760123	8	7	11	2286
19910378	19810183	4	4	8	16
19910378	19810184	4	4	8	16
19910378	19810185	4	4	8	16
19910378	19810186	4	4	8	16
19910378	19810187	4	4	8	16
19910378	19810188	4	4	8	16
19910378	19810189	4	4	8	16
19910378	19810190	4	4	8	16
19910378	19810191	4	4	6	304
19910378	19810196	2	2	4	6
19910378	19810197	2	2	4	6
19910378	19810198	2	0	2	1
19910378	19810199	2	2	4	6
19910378	19810200	2	2	4	6
19910378	19810201	2	2	4	6
19910378	19810202	2	2	4	6
19910378	19810203	2	2	4	6
19910378	19810204	2	0	2	1
19910378	19810205	2	2	4	6
19910378	19810207	2	2	4	6
19910378	19810208	2	2	4	6
19910378	19810209	2	2	4	6
19910378	19810210	2	2	4	6
19910378	19810211	2	2	4	6
19910378	19810212	2	2	4	6
19910378	19810213	2	2	4	6
19910378	19810214	2	2	4	6
19910378	19810215	2	2	4	6
19910378	19810216	2	2	4	6
19910378	19810217	2	2	4	6
19910378	19810218	2	2	4	6
19910378	19810219	2	0	2	1
19910378	19810220	2	2	4	6
19910378	19810221	2	2	4	6
19910378	19810222	4	4	6	496
19910378	19810223	2	2	4	6
19910378	19810224	2	2	4	6
19910378	19810225	2	2	4	6
19910378	19810226	2	2	4	6
19910378	19810227	2	2	4	6
19910378	19810228	2	2	4	6
19910378	19810230	8	8	12	2110
19910378	19810231	8	8	10	2296
19910378	19810232	8	8	10	2296
19910378	19810233	8	8	10	2296
19910378	19810234	8	8	10	2296
19910378	19910346	4	4	6	496
19910378	19910347	4	4	6	678
19910378	19910348	4	4	6	678
19910378	19910349	4	4	6	678
19910378	19910350	4	4	6	678
19910378	19910354	4	4	6	678
19910378	19910355	4	4	6	678
19910378	19910356	4	4	6	678
19910378	19910357	4	4	6	678
19910378	19910358	4	4	6	678
19910378	19910359	4	4	6	678
19910378	19910378	0	0	0	0
19910378	19910379	2	0	2	1
19910378	19910381	4	4	6	304
19910378	19910382	2	0	2	1
19910378	19910388	2	0	2	1
19910378	19910390	4	4	6	496
19910378	19910391	4	4	6	246
19910378	19910392	4	4	6	246
19910378	19910393	4	4	6	246
19910378	19910394	4	4	6	246
19910378	19910397	2	0	2	1
19910378	19910398	2	0	2	1
19910378	19910400	2	0	2	1
19910378	19910403	2	0	2	1
19910378	19990514	1	0	1	0
19910378	19990515	3	4	5	364
19910378	19990516	3	4	5	276
19910378	19990517	3	4	5	429
19910378	19990518	3	4	5	249
19910378	19990521	7	8	9	3486
19910379	19710071	4	4	6	304
19910379	19760115	4	4	6	304
19910379	19760116	4	3	7	34
19910379	19760120	2	1	3	12
19910379	19760123	8	7	11	2286
19910379	19810183	4	4	8	16
19910379	19810184	4	4	8	16
19910379	19810185	4	4	8	16
19910379	19810186	4	4	8	16
19910379	19810187	4	4	8	16
19910379	19810188	4	4	8	16
19910379	19810189	4	4	8	16
19910379	19810190	4	4	8	16
19910379	19810191	4	4	6	304
19910379	19810196	2	2	4	6
19910379	19810197	2	2	4	6
19910379	19810198	2	0	2	1
19910379	19810199	2	2	4	6
19910379	19810200	2	2	4	6
19910379	19810201	2	2	4	6
19910379	19810202	2	2	4	6
19910379	19810203	2	2	4	6
19910379	19810204	2	0	2	1
19910379	19810205	2	2	4	6
19910379	19810207	2	2	4	6
19910379	19810208	2	2	4	6
19910379	19810209	2	2	4	6
19910379	19810210	2	2	4	6
19910379	19810211	2	2	4	6
19910379	19810212	2	2	4	6
19910379	19810213	2	2	4	6
19910379	19810214	2	2	4	6
19910379	19810215	2	2	4	6
19910379	19810216	2	2	4	6
19910379	19810217	2	2	4	6
19910379	19810218	2	2	4	6
19910379	19810219	2	0	2	1
19910379	19810220	2	2	4	6
19910379	19810221	2	2	4	6
19910379	19810222	4	4	6	496
19910379	19810223	2	2	4	6
19910379	19810224	2	2	4	6
19910379	19810225	2	2	4	6
19910379	19810226	2	2	4	6
19910379	19810227	2	2	4	6
19910379	19810228	2	2	4	6
19910379	19810230	8	8	12	2110
19910379	19810231	8	8	10	2296
19910379	19810232	8	8	10	2296
19910379	19810233	8	8	10	2296
19910379	19810234	8	8	10	2296
19910379	19910346	4	4	6	496
19910379	19910347	4	4	6	678
19910379	19910348	4	4	6	678
19910379	19910349	4	4	6	678
19910379	19910350	4	4	6	678
19910379	19910354	4	4	6	678
19910379	19910355	4	4	6	678
19910379	19910356	4	4	6	678
19910379	19910357	4	4	6	678
19910379	19910358	4	4	6	678
19910379	19910359	4	4	6	678
19910379	19910378	2	0	2	1
19910379	19910379	0	0	0	0
19910379	19910381	4	4	6	304
19910379	19910382	2	0	2	1
19910379	19910388	2	0	2	1
19910379	19910390	4	4	6	496
19910379	19910391	4	4	6	246
19910379	19910392	4	4	6	246
19910379	19910393	4	4	6	246
19910379	19910394	4	4	6	246
19910379	19910397	2	0	2	1
19910379	19910398	2	0	2	1
19910379	19910400	2	0	2	1
19910379	19910403	2	0	2	1
19910379	19990514	1	0	1	0
19910379	19990515	3	4	5	364
19910379	19990516	3	4	5	276
19910379	19990517	3	4	5	429
19910379	19990518	3	4	5	249
19910379	19990521	7	8	9	3486
19910380	19910380	0	0	0	0
19910381	19710071	2	0	2	1
19910381	19760115	2	0	2	1
19910381	19760116	2	1	3	4
19910381	19760120	2	1	3	8
19910381	19760123	4	3	7	30
19910381	19810183	2	2	4	2
19910381	19810184	2	2	4	2
19910381	19810185	2	2	4	2
19910381	19810186	2	2	4	2
19910381	19810187	2	2	4	2
19910381	19810188	2	2	4	2
19910381	19810189	2	2	4	2
19910381	19810190	2	2	4	2
19910381	19810191	2	0	2	1
19910381	19810196	2	2	4	4
19910381	19810197	2	2	4	4
19910381	19810198	2	2	4	4
19910381	19810199	2	2	4	4
19910381	19810200	2	2	4	4
19910381	19810201	2	2	4	4
19910381	19810202	2	2	4	4
19910381	19810203	2	2	4	4
19910381	19810204	2	2	4	4
19910381	19810205	2	2	4	4
19910381	19810207	2	2	4	4
19910381	19810208	2	2	4	4
19910381	19810209	2	2	4	4
19910381	19810210	2	2	4	4
19910381	19810211	2	2	4	4
19910381	19810212	2	2	4	4
19910381	19810213	2	2	4	4
19910381	19810214	2	2	4	4
19910381	19810215	2	2	4	4
19910381	19810216	2	2	4	4
19910381	19810217	2	2	4	4
19910381	19810218	2	2	4	4
19910381	19810219	2	2	4	4
19910381	19810220	2	2	4	4
19910381	19810221	2	2	4	4
19910381	19810222	4	4	6	439
19910381	19810223	2	2	4	4
19910381	19810224	2	0	2	1
19910381	19810225	2	0	2	1
19910381	19810226	2	2	4	4
19910381	19810227	2	2	4	4
19910381	19810228	2	2	4	4
19910381	19810230	4	4	8	10
19910381	19810231	4	4	6	40
19910381	19810232	4	4	6	40
19910381	19810233	4	4	6	40
19910381	19810234	4	4	6	40
19910381	19910346	4	4	6	439
19910381	19910347	4	4	6	621
19910381	19910348	4	4	6	621
19910381	19910349	4	4	6	621
19910381	19910350	4	4	6	621
19910381	19910354	4	4	6	621
19910381	19910355	4	4	6	621
19910381	19910356	4	4	6	621
19910381	19910357	4	4	6	621
19910381	19910358	4	4	6	621
19910381	19910359	4	4	6	621
19910381	19910378	4	4	6	301
19910381	19910379	4	4	6	301
19910381	19910381	0	0	0	0
19910381	19910382	4	4	6	301
19910381	19910388	4	4	6	301
19910381	19910390	4	4	6	439
19910381	19910391	4	4	6	189
19910381	19910392	4	4	6	189
19910381	19910393	4	4	6	189
19910381	19910394	4	4	6	189
19910381	19910397	4	4	6	301
19910381	19910398	4	4	6	301
19910381	19910400	4	4	6	301
19910381	19910403	4	4	6	301
19910381	19990514	3	4	5	242
19910381	19990515	3	4	5	305
19910381	19990516	1	0	1	0
19910381	19990517	3	4	5	370
19910381	19990518	3	4	5	190
19910381	19990521	3	4	5	39
19910382	19710071	4	4	6	304
19910382	19760115	4	4	6	304
19910382	19760116	4	3	7	34
19910382	19760120	2	1	3	12
19910382	19760123	8	7	11	2286
19910382	19810183	4	4	8	16
19910382	19810184	4	4	8	16
19910382	19810185	4	4	8	16
19910382	19810186	4	4	8	16
19910382	19810187	4	4	8	16
19910382	19810188	4	4	8	16
19910382	19810189	4	4	8	16
19910382	19810190	4	4	8	16
19910382	19810191	4	4	6	304
19910382	19810196	2	2	4	6
19910382	19810197	2	2	4	6
19910382	19810198	2	0	2	1
19910382	19810199	2	2	4	6
19910382	19810200	2	2	4	6
19910382	19810201	2	2	4	6
19910382	19810202	2	2	4	6
19910382	19810203	2	2	4	6
19910382	19810204	2	0	2	1
19910382	19810205	2	2	4	6
19910382	19810207	2	2	4	6
19910382	19810208	2	2	4	6
19910382	19810209	2	2	4	6
19910382	19810210	2	2	4	6
19910382	19810211	2	2	4	6
19910382	19810212	2	2	4	6
19910382	19810213	2	2	4	6
19910382	19810214	2	2	4	6
19910382	19810215	2	2	4	6
19910382	19810216	2	2	4	6
19910382	19810217	2	2	4	6
19910382	19810218	2	2	4	6
19910382	19810219	2	0	2	1
19910382	19810220	2	2	4	6
19910382	19810221	2	2	4	6
19910382	19810222	4	4	6	496
19910382	19810223	2	2	4	6
19910382	19810224	2	2	4	6
19910382	19810225	2	2	4	6
19910382	19810226	2	2	4	6
19910382	19810227	2	2	4	6
19910382	19810228	2	2	4	6
19910382	19810230	8	8	12	2110
19910382	19810231	8	8	10	2296
19910382	19810232	8	8	10	2296
19910382	19810233	8	8	10	2296
19910382	19810234	8	8	10	2296
19910382	19910346	4	4	6	496
19910382	19910347	4	4	6	678
19910382	19910348	4	4	6	678
19910382	19910349	4	4	6	678
19910382	19910350	4	4	6	678
19910382	19910354	4	4	6	678
19910382	19910355	4	4	6	678
19910382	19910356	4	4	6	678
19910382	19910357	4	4	6	678
19910382	19910358	4	4	6	678
19910382	19910359	4	4	6	678
19910382	19910378	2	0	2	1
19910382	19910379	2	0	2	1
19910382	19910381	4	4	6	304
19910382	19910382	0	0	0	0
19910382	19910388	2	0	2	1
19910382	19910390	4	4	6	496
19910382	19910391	4	4	6	246
19910382	19910392	4	4	6	246
19910382	19910393	4	4	6	246
19910382	19910394	4	4	6	246
19910382	19910397	2	0	2	1
19910382	19910398	2	0	2	1
19910382	19910400	2	0	2	1
19910382	19910403	2	0	2	1
19910382	19990514	1	0	1	0
19910382	19990515	3	4	5	364
19910382	19990516	3	4	5	276
19910382	19990517	3	4	5	429
19910382	19990518	3	4	5	249
19910382	19990521	7	8	9	3486
19910383	19910383	0	0	0	0
19910384	19910352	2	0	2	1
19910384	19910353	2	0	2	1
19910384	19910384	0	0	0	0
19910384	19910387	2	0	2	1
19910384	19990519	1	0	1	0
19910385	19910385	0	0	0	0
19910386	19910386	0	0	0	0
19910387	19910352	2	0	2	1
19910387	19910353	2	0	2	1
19910387	19910384	2	0	2	1
19910387	19910387	0	0	0	0
19910387	19990519	1	0	1	0
19910388	19710071	4	4	6	304
19910388	19760115	4	4	6	304
19910388	19760116	4	3	7	34
19910388	19760120	2	1	3	12
19910388	19760123	8	7	11	2286
19910388	19810183	4	4	8	16
19910388	19810184	4	4	8	16
19910388	19810185	4	4	8	16
19910388	19810186	4	4	8	16
19910388	19810187	4	4	8	16
19910388	19810188	4	4	8	16
19910388	19810189	4	4	8	16
19910388	19810190	4	4	8	16
19910388	19810191	4	4	6	304
19910388	19810196	2	2	4	6
19910388	19810197	2	2	4	6
19910388	19810198	2	0	2	1
19910388	19810199	2	2	4	6
19910388	19810200	2	2	4	6
19910388	19810201	2	2	4	6
19910388	19810202	2	2	4	6
19910388	19810203	2	2	4	6
19910388	19810204	2	0	2	1
19910388	19810205	2	2	4	6
19910388	19810207	2	2	4	6
19910388	19810208	2	2	4	6
19910388	19810209	2	2	4	6
19910388	19810210	2	2	4	6
19910388	19810211	2	2	4	6
19910388	19810212	2	2	4	6
19910388	19810213	2	2	4	6
19910388	19810214	2	2	4	6
19910388	19810215	2	2	4	6
19910388	19810216	2	2	4	6
19910388	19810217	2	2	4	6
19910388	19810218	2	2	4	6
19910388	19810219	2	0	2	1
19910388	19810220	2	2	4	6
19910388	19810221	2	2	4	6
19910388	19810222	4	4	6	496
19910388	19810223	2	2	4	6
19910388	19810224	2	2	4	6
19910388	19810225	2	2	4	6
19910388	19810226	2	2	4	6
19910388	19810227	2	2	4	6
19910388	19810228	2	2	4	6
19910388	19810230	8	8	12	2110
19910388	19810231	8	8	10	2296
19910388	19810232	8	8	10	2296
19910388	19810233	8	8	10	2296
19910388	19810234	8	8	10	2296
19910388	19910346	4	4	6	496
19910388	19910347	4	4	6	678
19910388	19910348	4	4	6	678
19910388	19910349	4	4	6	678
19910388	19910350	4	4	6	678
19910388	19910354	4	4	6	678
19910388	19910355	4	4	6	678
19910388	19910356	4	4	6	678
19910388	19910357	4	4	6	678
19910388	19910358	4	4	6	678
19910388	19910359	4	4	6	678
19910388	19910378	2	0	2	1
19910388	19910379	2	0	2	1
19910388	19910381	4	4	6	304
19910388	19910382	2	0	2	1
19910388	19910388	0	0	0	0
19910388	19910390	4	4	6	496
19910388	19910391	4	4	6	246
19910388	19910392	4	4	6	246
19910388	19910393	4	4	6	246
19910388	19910394	4	4	6	246
19910388	19910397	2	0	2	1
19910388	19910398	2	0	2	1
19910388	19910400	2	0	2	1
19910388	19910403	2	0	2	1
19910388	19990514	1	0	1	0
19910388	19990515	3	4	5	364
19910388	19990516	3	4	5	276
19910388	19990517	3	4	5	429
19910388	19990518	3	4	5	249
19910388	19990521	7	8	9	3486
19910389	19910389	0	0	0	0
19910390	19710071	4	4	6	451
19910390	19760115	4	4	6	451
19910390	19760116	4	3	7	58
19910390	19760120	2	1	3	24
19910390	19760123	8	7	11	3171
19910390	19810183	4	4	8	28
19910390	19810184	4	4	8	28
19910390	19810185	4	4	8	28
19910390	19810186	4	4	8	28
19910390	19810187	4	4	8	28
